title;media;link;category;text
8 Potret Shaista Anak Rionaldo Stockhorst, Menjadi Anggota Paskibraka Di Sekolah, Membuat Sang Ayah Merasa ...;Merdeka;https://www.merdeka.com/artis/8-potret-shaista-anak-rionaldo-stockhorst-menjadi-anggota-paskibraka-di-sekolah-membuat-sang-ayah-merasa-haru-dan-bangga-13325-mvk.html;Hiburan;Rionaldo Stockhorst merasa haru dan bangga saat menyematkan lencana di bahu putri sulungnya, Shaista. Momen ini terjadi ketika Shaista mengikuti inagurasi Paskibraka di sekolahnya. Walaupun menjadi anggota Paskibraka di tingkat sekolah, Shaista merasa sangat bangga dengan prestasinya. Karena tidak semua siswa memiliki kesempatan menjadi pasukan pengibar bendera. Acara pengukuhan Paskibraka di sekolah Shaista dihadiri oleh orangtua masing-masing siswa. Rionaldo juga hadir bersama istri tercintanya. Momen ketika Shaista maju ke depan bendera diabadikan oleh istri Rionaldo. Ia merasa sangat bangga dan haru melihat putrinya menjadi anggota Paskibraka di sekolah.  Rionaldo juga merasa sangat bangga pada putri sulungnya. Ia mengakui bahwa dirinya tak bisa mengungkapkan dengan kata-kata betapa bangganya kepada anak perempuannya. Berikut adalah anggota paskibra di sekolah Shaista, sebuah institusi pendidikan swasta ternama di kawasan Pulomas, Jakarta. Tahun ini merupakan yang kedua kalinya Shaista menjadi pengibar bendera dalam peringatan 17 Agustus. Pada tahun 2022, dia juga menjadi bagian dari pasukan pengibar bendera di sekolahnya. Cantik, cerdas, dan berprestasi. Shaista sungguh membuat Rionaldo dan istri merasa bangga pada putri sulung mereka.
Diah Permatasari Jalan-Jalan sama Anaknya yang Ganteng 'Berasa sama Pacar';Merdeka;https://www.merdeka.com/artis/diah-permatasari-jalan-jalan-sama-anaknya-yang-ganteng-berasa-sama-pacar.html;Hiburan;Artis cantik, Diah Permatasari menikmati akhir pekannya dengan jalan-jalan bersama anak pertamanya yang bernama Marciano Nicholas Reynard. Marciano yang beranjak dewasa itu miliki paras yang tampan dan tubuh tinggi. Kini saat bersama sang buah hati, Diah merasa seperti jalan bersama pacar. Di kolom komentar ramai netizen menyebut jika Diah seperti sedang bersama seorang brondong ganteng. Bukan hanya itu, banyak juga yang berharap bisa menjadi menantunya.
Profil Rebecca Klopper, Artis Cantik yang sedang Viral;Merdeka;https://www.merdeka.com/peristiwa/profil-rebecca-klopper-artis-cantik-yang-sedang-viral.html;Hiburan;Artis cantik Rebecca Klopper sedang banyak dibicarakan oleh warganet. Artis cantik yang biasa disapa Becca tersebut namanya sampai trending di media sosial. Berikut profil Rebecca Klopper secara singkat. Rebecca Klopper lahir di Malang, Jawa Timur, pada 21 November 2001. Dia memiliki nama lahir Rebecca Ayu Putri Klopper. Becca memiliki darah Australia dari sang ayah, James Klopper, dan darah Jawa dari sang ibu, Susana Klopper. Becca memiliki dua saudara yakni Jessica Klopper dan Oscar Klopper.
7 Kesalahan Saat Berolahraga yang Bisa Membuatmu Tampak Lebih Tua;Merdeka;https://www.merdeka.com/sehat/7-kesalahan-saat-berolahraga-yang-membuatmu-tampak-lebih-tua.html;Olahraga;Olahraga merupakan salah satu hal yang memiliki banyak manfaat bagi tubuh. Melakukan olahraga bisa membantu tubuh menjadi lebih sehat, bugar, dan bahkan bisa lebih muda. Pentingnya melakukan olahraga ini menjadikannya sebagai sebuah hal yang tidak boleh dilewatkan setiap harinya. Hal ini harus dilakukan secara rutin untuk bisa memperoleh manfaat kesehatannya. Beberapa orang bahkan menjadikan olahraga sebagai sebuah hal wajib setiap harinya. Hal ini tentu saja menjadikannya tidak ideal terutama ketika dipaksakan.
5 Olahraga yang Mampu Membakar Kalori Secara Cepat dan Menurunkan Berat Badan;Merdeka;https://www.merdeka.com/sehat/matcont-5-olahraga-yang-mampu-membakar-kalori-secara-cepat-dan-menurunkan-berat-badan.html;Olahraga;Olahraga merupakan cara yang bisa dilakukan seseorang untuk menjaga kesehatan dan kebugaran tubuh. Cara ini juga dapat dilakukan untuk menjaga berat badan tubuh yang ideal. Olahraga memiliki fungsi untuk membakar kalori secara tepat dan cepat di dalam tubuh. Pilihan jenis olahraga yang tepat bisa menunjang tujuan yang hendak dicapai oleh seseorang. Hampir semua olahraga yang dilakukan bisa berdampak terhadap terbakarnya kalori di dalam tubuh. Hanya saja beberapa olahraga tertentu memiliki dampak yang lebih besar dalam membakar kalori dan berdampak turunnya berat badan.
Jenis Olahraga yang Harus Dihindari Ibu Hamil, Perhatikan Risikonya;Merdeka;https://www.merdeka.com/jateng/jenis-olahraga-yang-harus-dihindari-ibu-hamil-perhatikan-risikonya-kln.html;Olahraga;Olahraga merupakan kebutuhan penting bagi kesehatan tubuh. Tubuh manusia dirancang untuk bergerak, dan ketika berolahraga tubuh akan mendapatkan banyak manfaat positif. Mulai dari fisik yang lebih kuat dan bugar hingga organ-organ tubuh yang lebih sehat dan terhindar dari risiko penyakit serius. Kebutuhan olahraga ini perlu dilakukan oleh siapa saja. Baik anak-anak, remaja, orang dewasa, hingga lansia. Bahkan, ibu hamil juga tetap memerlukan latihan fisik yang baik dan teratur untuk membantu menjaga kesehatan tubuh dan janin dalam kandungan. Meski begitu, tidak semua jenis olahraga aman dan boleh dilakukan oleh wanita hamil. Dalam hal ini, terdapat beberapa jenis olahraga yang harus dihindari ibu hamil. Seperti scuba diving, olahraga kontak fisik, bersepeda, yoga bikram, hingga mendaki. Beberapa jenis olahraga ini dinilai kurang aman jika dilakukan dalam kondisi hamil, sebab dapat memberikan beberapa risiko buruk.
Ketahui Manfaat Olahraga demi Kesehatan Jiwa yang Prima;Merdeka;https://www.merdeka.com/sehat/ketahui-manfaat-olahraga-demi-kesehatan-jiwa-yang-prima.html;Olahraga;"Olahraga dan aktivitas fisik merupakan hal yang penting untuk dilakukan secara rutin. Kegiatan ini sangat penting bagi kesehatan kita baik fisik maupun mental. Dokter dari Perhimpunan Dokter Spesialis Kedokteran Olahraga dr. Michael Triangto, SpKO menyebutkan bahwa olahraga tak hanya bermanfaat bagi kesehatan tubuh, tapi juga kesehatan jiwa karena dapat mengatasi stres. ""Olahraga baik untuk kesehatan tubuh kita, misalnya jantung dan paru-paru, tulang, otot, sendi, keseimbangan hormonal, metabolisme, koordinasi gerak, keseimbangan dan keterampilan gerak, juga untuk kesehatan jiwa,"" terang Michael beberapa waktu lalu dilansir dari Antara."
5 Tanda yang Bakal Tampak ketika Kamu Sudah Kecanduan Olahraga;Merdeka;https://www.merdeka.com/sehat/5-hal-yang-menunjukkan-ketika-kamu-kecanduan-berolahraga.html;Olahraga;Olahraga bisa memberikan sejumlah manfaat bagi tubuh kita yang tak tergantikan. Oleh karena itu, banyak orang melakukannya secara rutin bahkan dalam waktu yang cukup panjang setiap harinya. Pada beberapa orang, olahraga bahkan sudah menjadi suatu rutinitas penting yang tidak bisa mereka tinggalkan. Pada titik tertentu, mereka bahkan sudah mengalami kecanduan terhadap olahraga. Kecanduan olahraga ini merupakan obsesi yang tak sehat terhadap berbagai kegiatan fisik dan olahraga. Hal ini biasanya terjadi karena masalah yang mereka alami terhadap citra tubuh mereka sendiri atau karena masalah makan
PKB Berang Politisi Golkar Nusron Wahid Klaim Kiai Munif Dukung Gibran untuk Pilpres 2024;Merdeka;https://www.merdeka.com/politik/pkb-berang-politisi-golkar-nusron-wahid-klaim-kiai-munif-dukung-gibran-untuk-pilpres-2024-43016-mvk.html;Politik;"Pertemuan Pengasuh Pondok Pesantren (Ponpes) Girikesumo Demak KH Munif Muhammad Zuhri dengan bakal calon wakil presiden Rakabuming Raka membuat pengurus Partai Kebangkitan Bangsa (PKB) berang lantaran perilaku Politisi Golkar, Nusron Wahid. Wakil Ketua DPW PKB Jawa Tengah Fuad Hidayat menyatakan, pertemuan silaturrahmi biasa antara Kiai Munif dan Gibran itu menjadi rusak gara-gara ulah Politisi Golkar Nusron Wahid. ""Saya tahu persis hari itu agenda pribadi Kyai Munif ziarah di daerah Solo. Kemudian Mas Gibran mempersilahkan Kiai Munif pinarak (mampir). Sebagai sesepuh Jawa Tengah atau bahkan Indonesia, Mbah Munif tentu tidak bisa menutup pintu komunikasi dengan banyak pihak yang ingin bertemu,"" kata Fuad dalam keterangan tertulis, diterima Rabu (1/11/2023). Fuad menilai, pertemuan antara Kiai Munif dan Gibran telah dipolitisir Nusron Wahid. Sehingga, kata dia terlihat seolah-olah Kiai Munif mendukung Gibran. Fuad menyampaikan, ini bukan lah ulah pertama yang dilakukan Nusron Wahid. Dia menyebut, dalam setiap momentum politik, Nusron selalu menarik-narik para kiai seolah mendukung calon. ""Sebagai politisi sebaiknya ulah begini di akhiri. Karena hal itu memecah belah dan mengadu domba kyai. Mari kita jaga marwah para Kyai. Sudah jelas Kyai Munif Ketua Dewan Syuro PKB Jateng, kok,"" ucap dia. Fuad menjelaskan, Nusron Wahid telah menarasikan secara ekstrem Kiai Munif sebagai Ketua Dewan Syuro bertemu dengan kandidat dari paslon lain untuk pemilihan presiden (Presiden). Fuad, memandang Nusron telah merendahkan Kiai Munif yang dia sebut mendukung Muhaimin Iskandar (Cak Imin). ""Saya sudah matur ke Kiai Munif. Kiai Munif juga tidak berkenan dengan cara - cara Nusron yang seperti ini. Kiai Munif menyatakan Istiqomah mendukung Gus Muhaimin,"" kata dia. Dia menyatakan, PKB Jateng solid memenangkan Cak Imin. Bahkan, ujar dia beberapa waktu yang lalu Kiai Munif telah mengumpulkan Kiai se-Jawa di Ponpes Girikusumo untuk mendukung Cak Imim sebagai Cawapres, mewakili kekuatan NU. Dia menuturkan, bahwa pasca deklarasi, Cak Imin juga sudah bersilaturahmi dan diterima langsung oleh Kiai Munif Zuhri di Ponpes Girikusumo."
Ganjar: Presiden Jokowi Setuju Netral, Tak Pakai Instrumen Negara di Pemilu 2024;Merdeka;https://www.merdeka.com/politik/ganjar-presiden-jokowi-setuju-netral-tak-pakai-instrumen-negara-di-pemilu-2024-42881-mvk.html;Politik;"Presiden Jokowi mengundang tiga capres awal pekan kemarin. Calon Presiden (Capres) Ganjar Pranowo mengungkap hasil pertemuan dengan Presiden Jokowi beberapa waktu lalu. Tak cuma Ganjar, Anies Baswedan dan Prabowo Subianto juga ada di pertemuan yang digelar di Kompleks Istana Kepresidenan, Jakarta, Senin (30/10) lalu. Menurut Ganjar, pertemuan para capres dan Presiden Jokowi hanya obrolan santai sekaligus membahas soal netralitas di Pemilihan Presiden (Pilpres) 2024. ""Kita bicara netralitas, kita sama-sama bicara netralitas agar semua bisa saling menjaga sama-sama, tidak menggunakan kekuatan instrumen negara yang ada. Kita saling mengingatkan dan Bapak Presiden dikasih masukan setuju."" Kata Ganjar usai menghadiri acara pertemuan dengan para mahasiswa dengan tema 'Spill Gagasan Ganjar Pranowo' di Taman Inspirasi Munting Siokan, Denpasar, Bali, Rabu (1/11). Ganjar menyebut Presiden Jokowi sudah mengeluarkan statemen untuk netral dan mendukung ketiga capres yang maju di Pilpres 2024. ""Iya beliau kan mendukung ketiga-tiganya statement beliau kan begitu. Kan beliau sudah statement,"" ujarnya. Sebelumnya, Presiden Joko Widodo mengungkapkan pertemuannya dengan Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan untuk membahas upaya pemilu damai. ""Ya saya mengajak untuk menjaga bersama-sama agar pemilu berjalan damai, tidak ada saling fitnah-memfitnah, tidak ada kampanye negatif, tidak ada saling menjelekkan atau merendahkan."" Kata Presiden Jokowi usai meninjau Pasar Bulan di Kabupaten Gianyar, Bali, Selasa (31/10) kemarin."
SMRC: Mahfud MD Lebih Disukai Milenial-Gen Z Dibanding Gibran dan Cak Imin;Merdeka;https://www.merdeka.com/politik/smrc-mahfud-md-lebih-disukai-milenial-dan-gen-z-dibanding-gibran-dan-cak-imin-43415-mvk.html;Politik;"Saiful menyampaikan baik Mahfud, Cak Imin, dan Gibran belum bisa membantu mengangkat elektabilitas Capres mereka. Peneliti Saiful Mujani Research and Consulting (SMRC), Saiful Mujani mengatakan, kesukaan publik terhadap bakal calon wakil presiden Mahfud Md lebih tinggi ketimbang kepada Gibran Rakabuming Raka dan Muhaimin Iskandar (Cak Imin) untuk Pilpres 2024. Mahfud Md, kata Saiful juga menjadi bakal calon wakil presiden yang paling disukai generasi milenial dan Gen-Z. Ini disampaikan Saiful dalam diskusi Bedah Politik episode Kualitas Cawapres di Mata Publik. ""Tingkat kedisukaan atau likeability Mahfud Md lebih tinggi dibanding Gibran Rakabuming Raka dan Muhaimin Iskandar, termasuk di kalangan generasi milenial dan generasi Z,"" kata Saiful dalam keterangan tertulis, diterima Kamis (2/11). Meski begitu, Saiful menyampaikan baik Mahfud, Cak Imin, dan Gibran belum bisa membantu mengangkat elektabilitas pasangan mereka masing-masing. ""Gibran, misalnya, belum membantu peningkatan suara Prabowo. Ketika dipasangkan, elektabilitas Prabowo-Gibran tidak lebih baik dari elektabilitas Prabowo secara individual,"" kata Saiful."
VIDEO: Bacawapres Cak Imin Keras Tuntut Perubahan, Singgung Pemerintahan Rasa Militer;Merdeka;https://www.merdeka.com/politik/video-bacawapres-cak-imin-keras-tuntut-perubahan-singgung-pemerintahan-rasa-militer-42843-mvk.html;Politik;Bacawapres, Muhaimin Iskandar keras berbicara mengenai perubahan di depan civitas akademika Unisma Malang. Menurutnya, 30 tahun merupakan momentum perubahan sistem pemerintahan. Dia menyinggung pemerintahan orde baru Presiden Soeharto yang berubah pada 30 tahun pemerintahannya. Maka dari itu, saat ini perubahan dirasa tepat karena sistem yang dinilai sudah koruptif. 
Lawan Prabowo-Gibran di Jakarta, Timses Ganjar-Mahfud Optimalkan Pos Pemenangan Jokowi saat Pilpres 2019;Merdeka;https://www.merdeka.com/politik/lawan-prabowo-gibran-di-jakarta-timses-ganjar-mahfud-optimalkan-pos-pemenangan-jokowi-saat-pilpres-2019-42478-mvk.html;Politik;"Timses Ganjar-Mahfud meyakini pemilih Jokowi di Jakarta tidak akan beralih ke Gibran. Ketua Tim Pemenangan Daerah (TPD) Ganjar Pranowo-Mahfud MD di DKI Jakarta Prasetyo Edi Marsudi menilai perolehan suara Ganjar-Mahfud di DKI Jakarta tidak akan terpengaruh setelah putra sulung Presiden Joko Widodo (Jokowi), Rakabuming Raka maju sebagai bakal cawapres Prabowo Subianto. ""Enggak ada lah (efeknya), kerja aja kita. Masyarakat sudah cerdas memilih A,B,C sudah cerdas,"" kata Prasetyo di gedung DKI Jakarta, Selasa (31/10). Prasetyo bakal memaksimalkan timses untuk memenangkan Ganjar-Mahfud DKI Jakarta. Dia menyebut, partai politik koalisi pengusung Ganjar-Mahfud bakal solid. ""Tinggal saya sebagai penanggung jawab tim pemenangan betul-betul bisa menghangatkan partai koalisi yang ada dan teman "
Siap-siap! Jungkook BTS Akan Tampil di Acara INI Dengan Pembicaraan & Pertunjukan—Nantikan! - Editor News;Pikiran Rakyat;https://editornews.pikiran-rakyat.com/entertainment/pr-1317317751/siap-siap-jungkook-bts-akan-tampil-di-acara-ini-dengan-pembicaraan-pertunjukannantikan;Hiburan;"Dalam pengumuman yang sensasional, saluran media sosial resmi Jimmy Fallon mengonfirmasi bahwa Jungkook BTS akan melakukan debut solonya di 'The Tonight Show.' Perkembangan menarik ini diharapkan menampilkan kombinasi segmen bincang-bincang dan pertunjukan live yang memukau, semuanya berkat Golden Maknae itu sendiri. Episode yang sangat ditunggu-tunggu ini dijadwalkan tayang pada 6 November pukul 11:35/10:35c, yang berarti 13:35 KST pada 7 November. Saat para penggemar BTS dan pengagum Jungkook di seluruh dunia menandai kalender mereka, hitungan mundur menuju malam yang tak terlupakan telah resmi dimulai. 'Pertunjukan Malam Ini' membanggakan warisannya sebagai salah satu acara bincang-bincang paling terkenal di Amerika Serikat. Meskipun seluruh grup BTS telah beberapa kali menghiasi panggung acara tersebut, penampilan mendatang ini menandai tonggak sejarah penting bagi Jungkook saat ia menjadi sorotan solo. Kegembiraan ARMY semakin bertambah seiring semakin dekatnya debut solo Jungkook di 'The Tonight Show' Para penggemar sensasi global mengungkapkan kegembiraan dan antisipasi mereka melalui berbagai platform media sosial. Prospek kemunculan Jungkook telah membuat heboh ARMY, dengan komentar seperti: ""Oh, ini akan menyenangkan."""
Label Mewah Dispekulasikan Akan 'Meninggalkan' Lisa BLACKPINK Setelah Kegagalan 'Crazy Horse' - Editor News;Pikiran Rakyat;https://editornews.pikiran-rakyat.com/entertainment/pr-1317317727/label-mewah-dispekulasikan-akan-meninggalkan-lisa-blackpink-setelah-kegagalan-crazy-horse;Hiburan;"Setelah penampilan kontroversial Lisa BLACKPINK di lagu ""Crazy Horse"", sensasi K-pop ini dilaporkan menghadapi dampak yang melampaui industri hiburan. Laporan media Korea baru-baru ini menjelaskan semakin jauhnya jarak antara merek-merek mewah dan sang idol, menunjukkan bahwa hubungannya dengan skandal ""Crazy Horse"" mungkin menjadi faktor yang signifikan. Sebuah outlet berita Korea menerbitkan sebuah artikel yang merinci bagaimana merek-merek desainer yang sebelumnya berkolaborasi dengan Lisa diam-diam menghapus gambar yang menampilkan sang idol. Khususnya, CEO BVLGARI, ditemukan telah menghapus foto yang menampilkan dirinya bersama Lisa. Tindakan ini, bersamaan dengan penghapusan gambar yang menampilkan sang idol, diperkirakan dipengaruhi oleh sentimen pasar Tiongkok, tempat Lisa mendapatkan popularitas yang luar biasa. Inti dari reaksi balik ini berkisar pada penampilan olok-olok Lisa di ""Crazy Horse"", yang memicu kontroversi dan memicu reaksi keras, khususnya di Tiongkok. Dengan pasar Tiongkok menyumbang lebih dari 20% penjualan barang-barang mewah internasional, nampaknya merek-merek mewah bereaksi terhadap potensi konsekuensi terhadap keuntungan mereka dengan menjauhkan diri dari bintang K-pop yang sedang diperangi tersebut. Tuduhan bahwa merek-merek mewah menjauhkan diri dari Lisa sangatlah menarik; namun, penting untuk mempertimbangkan faktor-faktor alternatif yang berperan. Sementara itu, di luar hubungannya dengan merek-merek mewah, Lisa juga menghadapi perkembangan signifikan di media sosial Tiongkok"
Kian Memanas, Tissa Biani Kini Disebut Mirip Bekantan oleh Fans Fuji - Pikiran Rakyat Garut;Pikiran Rakyat;https://garut.pikiran-rakyat.com/entertainment/pr-527319265/kian-memanas-tissa-biani-kini-disebut-mirip-bekantan-oleh-fans-fuji;Hiburan;"Nama Tissa Biani belakangan ini menjadi sorotan publik usai menyindir fans Fuji di Instagram Storiesnya. Hal itu dilakukan karena fans Fuji yang kerap menyangkut-pautkan dirinya dengan adik Fadly Faisal. Mulai dari cara berpakaian, gaya rambut, hingga semua yang dilakukan oleh Tissa Biani disebut mirip dengan Fuji. Mengetahui hal tersebut, Fuji pun meminta maaf pada Tissa Biani atas oknum yang mengaku penggemar dirinya. Namun tak cukup sampai situ, melalui unggahan terbaru Tissa Biani di Instagram, salah seorang netizen meninggalkan komentar yang menuliskankan bahwa kekasih Dul Jaelani itu mirip dengan hewan bekantan. ""Hidungnya gede mirip bekantan,"" tulis @khairulkhairul8005. Namun, hal itu rupanya dilakukan karena netizen menilai caption Tissa Biani pada unggahan tersebut tengah menyinggung Fuji lantaran namanya melejit dengan cepat usai Vanessa Angel meninggal dunia. ""Yang aku suka setiap shooting film itu adalah prosesnya, gak semuanya bisa instan karena yang instan hasilnya mungkin tidak maksimal. Ini kita throwback waktu workshop melinting kretek tepatnya setahun yang lalu bersama mbak yu ku Dasiyah dan sahabatku Purwanti di series GADIS KRETEK. Sudah bisa disaksikan hanya di Netflix,"" tulis Tissa Biani. Bak tak terima seolah idolanya disindir oleh orang lain, netizen pun berbondong-bondong meninggalkan komentardi unggahan Tissa Biani yang terbaru."
Sinopsis dan Link Nonton Daily Dose of Sunshine, Serial Korea yang Mulai Tayang 3 November - Pikiran Rakyat Tasikmalaya;Pikiran Rakyat;https://tasikmalaya.pikiran-rakyat.com/entertainment/pr-067317644/sinopsis-dan-link-nonton-daily-dose-of-sunshine-serial-korea-yang-mulai-tayang-3-november;Hiburan;Daily Dose of Sunshine menjadi salah satu serial Korea yang tayang pada bulan November 2023 di Netflix. Dijadwalkan mulai tayang 3 November 2023, sinopsis dan link nonton Daily Dose of Sunshine dapat ditemukan dalam artikel ini. Tontonan komedi yang juga heartwarming ini merupakan serial adaptasi Webtoon karya kreator Lee Ra Ha. Dikutip dari Kpopmap, Webtoon tersebut berjudul Morning Comes to Psychiatric Wards atau Nurse Sheena’s Asylum Diary yang kemudian dalam serialnya diadaptasi menjadi Daily Dose of Sunshine. Cerita tersebut kemudian ditulis ulang menjadi naskah serial oleh Lee Nam Gyu, Oh Bo Hyun, dan Kim Da Hee. Serial ini kemudian diarahkan oleh sutradara Lee Jae Kyoo, orang yang juga menyutradarai serial popular Netflix, “All of Us Are Dead”. Beberapa pemain yang telah diumumkan akan membintangi serial ini, di antaranya Park Bo Young, Yeon Woo Jin, Jang Dong Yoon, dan Lee Jung Eun. Selain itu Lee Sang Hee, Lee E Dam, Chang Ryul, Park Ji Yeon, Jeon Bae Soo, dan Kwon Han Sol juga turut bermain dalam serial ini.
Daftar Harga Tiket Konser Ed Sheeran di Jakarta Beserta Cara Membelinya - Zona Priangan;Pikiran Rakyat;https://zonapriangan.pikiran-rakyat.com/entertainment/pr-467316391/daftar-harga-tiket-konser-ed-sheeran-di-jakarta-beserta-cara-membelinya;Hiburan;Berikut ini adalah daftar harga tiket konser Ed Sheeran di Jakarta yang rencananya akan digelar Maret 2024 mendatang. Masih tersedia tiket berbagai kategori harga. Pada hari Kamis (2/11/2023) kemarin telah dilakukan penjualan tiket konser Ed Sheeran secara umum atau General Sales. Praktis, seluruh proses pembelian tiket konser Ed Sheeran dapat dilakukan melalui laman resmi www.edsheeraninjakarta.com. Metode pembayaran tiket ini cukup fleksibel, bisa melalui kartu kredit atau virtual account. Namun, pembelian tiket dibatasi hanya enam tiket per transaksi. Tidak kalah pentingnya, posisi duduk para penonton akan disesuaikan berdasarkan kategori tiket yang mereka pilih. Mulai dari kategori Pink, Purple, dan Blue yang menawarkan kesempatan terdekat dengan panggung, hingga Orange, Yellow, dan Green, setiap pilihan menjanjikan pengalaman yang berbeda. Harga tiketnya juga bervariasi, mulai dari Rp 900.000 untuk kategori Green, hingga Rp 5.000.000 untuk posisi super premium di kategori Pink.
Ratusan Orang Gelar Olahraga Bersama dan Pungut Sampah, Guna Wujudkan Tasikmalaya Bersih - Kabar Singaparna;Pikiran Rakyat;https://kabarsingaparna.pikiran-rakyat.com/olahraga/pr-3237286754/ratusan-orang-gelar-olahraga-bersama-dan-pungut-sampah-guna-wujudkan-tasikmalaya-bersih;Olahraga;"Dalam upaya mewujudkan Kota Tasikmalaya bersih dari sampah, Kodim 0612 bersama Polres Tasikmalaya Kota dan Komunitas Freekitiw, menggelar acara olahraga bersama dan pungut sampah, di Komplek Dadaha Kota Tasikmalaya, Kamis 26 Oktober 2023. Kegiatan ini, diinisiasi oleh Ujang Shanrila yang merupakan Ketua Freekitiw Bahagia. Dimana bermula dari saat dirinya sedang duduk santai bersama rekannya, dan terlihat tumpukan sampah di Komplek Dadaha. ""Awalnya saya lagi duduk santai sambil ngopi bersama rekan. Namun saya melihat di Komplek Dadaha masih kotor, sampah berserakan dimana-mana. Dari situlah, timbul ide untuk melakukan bersih-bersih di Komplek Dadaha,"" tutur Ujang. Menurut dia, aksi bersih-bersih ini baru pertama kali dilakukan. Namun kedepannya akan di agendakan lagi kegiatan seperti ini dengan menggandeng beberapa komunitas untuk bersama-sama menjaga dan merawat Kota Tasikmalaya yang bersih dan nyaman. Sementara itu Sekda Kota Tasikmalaya, Ivan Dicksan yang ikut hadir dalam kegiatan tersebut, mengaku, sangat mengapresiasi sekali kegiatan seperti ini yang merupakan salah satu bentuk kepedulian warga dalam menjaga kebersihan Kota Tasikmalaya. ""Kami haturkan terima kasih kepada rekan-rekan Freekitiw, Forum Paseh Bersatu, Polres dan Kodim 0612,"" ucapnya. Seperti kita ketahui, di Bulan Oktober ini, dalam rangka memeriahkan hari jadi Kota Tasikmalaya ke-23, banyak kegiatan- kegiatan yang di gelar di komplek Dadaha, tentunya banyak menyisakan sampah."
7 Jenis Olahraga yang Paling Banyak Membakar Kalori dengan Cepat - Jurnal Soreang;Pikiran Rakyat;https://jurnalsoreang.pikiran-rakyat.com/olahraga/pr-1017284165/7-jenis-olahraga-yang-paling-banyak-membakar-kalori-dengan-cepat;Olahraga;Berolahraga adalah salah satu cara terbaik untuk menjaga kesehatan dan kebugaran tubuh. Selain itu, olahraga juga menjadi sarana yang efektif untuk membakar kalori. Dalam artikel ini, kita akan membahas tujuh jenis olahraga yang paling efektif dalam membantu anda membakar kalori dengan cepat dan mencapai target penurunan berat badan. Lari (784 Kalori per Jam) Lari adalah olahraga yang luar biasa dalam menurunkan kalori. Dalam satu jam lari dengan intensitas tinggi, anda dapat membakar sekitar 784 kalori. Ini juga membantu meningkatkan daya tahan, menguatkan otot, dan meningkatkan kesehatan jantung. Menari (400-600 Kalori per Jam) Menari adalah cara yang menyenangkan untuk membakar kalori. Jenis tarian seperti zumba, tarian hip-hop, atau balet dapat membakar sekitar 400 hingga 600 kalori per jam. Menari juga meningkatkan koordinasi dan keselarasan dalam tiap gerakan. Tinju (500-600 Kalori per Jam) Olahraga tinju adalah olahraga seluruh tubuh yang melibatkan kardio dan latihan kekuatan. Dalam satu jam sesi tinju yang intens, anda bisa membakar sekitar 500 hingga 600 kalori. Selain membantu membakar kalori, tinju juga meningkatkan keterampilan bela diri anda. Bersepeda (400-600 Kalori per Jam) Bersepeda adalah cara yang luar biasa untuk menjelajahi alam sambil membakar kalori. Dalam satu jam bersepeda dengan intensitas sedang, anda dapat membakar antara 400 hingga 600 kalori. Bersepeda juga meningkatkan kekuatan otot kaki dan kesehatan jantung. Latihan Fisik (400-800 Kalori per Jam) Latihan fisik termasuk berbagai jenis olahraga seperti lompat tali, push-up, squat, dan sit-up. Dalam satu sesi latihan fisik yang intens, anda bisa membakar antara 400 hingga 800 kalori per jam, tergantung pada jenis latihan dan intensitasnya.
Pengadilan Olahraga Italia Denda Inter Milan dan Roma - Manadoku;Pikiran Rakyat;https://manado.pikiran-rakyat.com/olahraga/pr-2367308423/pengadilan-olahraga-italia-denda-inter-milan-dan-roma;Olahraga;Pengadilan olahraga di Italia telah memberikan denda sebesar €5.000 kepada Inter Milan sebagai akibat dari insiden nyanyian menghina yang ditujukan kepada Romelu Lukaku. Sebagaimana diketahui, Romelu Lukaku adalah pemain yang pernah dipinjam oleh Inter Milan pada musim dan kini bermain untuk Roma. Insiden nyanyian menghina itu terjadi selama pertandingan antara kedua tim pada Minggu, 29 Oktober 2023 malam. Denda ini diberikan setelah ditemukan bukti adanya rencana tertulis untuk membuat kembalinya Lukaku ke San Siro menjadi pengalaman yang tidak menyenangkan. Salah satu bukti yang diungkap adalah berita tentang pendukung Inter Milan di luar stadion yang membagikan peluit kepada suporter, meskipun otoritas setempat telah menyarankan agar tidak melakukannya. Namun, denda yang diberikan lebih khusus berkaitan dengan nyanyian yang diarahkan kepada Lukaku selama pertandingan tersebut, bukan tindakan membagikan peluit. Inter Milan berhasil memenangkan pertandingan dengan skor 1-0 atas Roma berkat gol Marcus Thuram pada menit ke-81. Hal mengejutkan lainnya adalah bahwa Roma juga mendapat sanksi denda sebesar €3.000 karena keterlibatan mereka dalam menunda dimulainya babak kedua selama sekitar tiga menit.
